"","route","count"
"4230","150380->150420",272
"4231","150380->150460",1
"4232","150380->150470",6
"4233","150380->150497",133
"4234","150380->150506",11
"4235","150380->150530",1
"4236","150380->150540",1
"4237","150380->150543",3
"4238","150380->150548",2
"4239","150380->150549",3
"4240","150380->150550",1
"4241","150380->150553",19
"4242","150380->150563",1
"4243","150380->150570",1
"4244","150380->150616",2
"4245","150380->150618",15
"4246","150380->150658",1
"4247","150380->150660",1
"4248","150380->150700",1
"4249","150380->150715",31
"4250","150380->150730",2
"4251","150380->150745",3
"4252","150380->150750",13
"4253","150380->150760",2
"4254","150380->150775",2
"4255","150380->150795",12
"4256","150380->150800",3
"4257","150380->150808",2
"4258","150380->150810",32
"4259","150380->150812",3
"4260","150380->150815",2
"4261","150380->150830",1
"4262","150380->150840",3
"4263","150390->150580",1
"4264","150400->150010",12
"4265","150400->150080",23
"4266","150400->150110",1
"4267","150400->150130",2
"4268","150400->150140",55
"4269","150400->150150",7
"4270","150400->150180",2
"4271","150400->150210",197
"4272","150400->150280",158
"4273","150400->150330",10
"4274","150400->150442",1
"4275","150400->150490",3
"4276","150400->150520",456
"4277","150400->150570",2
"4278","150400->150770",331
"4279","150400->150810",1
"4280","150405->150080",2
"4281","150405->150140",1
"4282","150405->150220",2
"4283","150405->150240",3
"4284","150405->150350",1
"4285","150405->150550",3
"4286","150405->150620",1
"4287","150405->150747",1
"4288","150405->150760",3
"4289","150405->150815",1
"4290","150405->150830",1
"4291","150410->150080",21
"4292","150410->150140",40
"4293","150410->150240",10
"4294","150410->150320",32
"4295","150410->150370",1
"4296","150410->150430",4
"4297","150410->150440",60
"4298","150410->150442",5
"4299","150410->150730",1
"4300","150410->150815",1
"4301","150410->150820",1
"4302","150420->150010",1
"4303","150420->150034",3
"4304","150420->150060",4
"4305","150420->150085",3
"4306","150420->150095",1
"4307","150420->150120",1
"4308","150420->150140",13
"4309","150420->150157",2
"4310","150420->150170",1
"4311","150420->150175",6
"4312","150420->150178",3
"4313","150420->150215",8
"4314","150420->150220",2
"4315","150420->150240",2
"4316","150420->150270",2
"4317","150420->150277",45
"4318","150420->150285",1
"4319","150420->150293",1
"4320","150420->150295",58
"4321","150420->150309",9
"4322","150420->150330",1
"4323","150420->150360",3
"4324","150420->150370",1501
"4325","150420->150380",10
"4326","150420->150405",1
"4327","150420->150442",3
"4328","150420->150460",1
"4329","150420->150470",1
"4330","150420->150497",59
"4331","150420->150506",13
"4332","150420->150543",4
"4333","150420->150548",2
"4334","150420->150549",7
"4335","150420->150550",8
"4336","150420->150553",877
"4337","150420->150563",3
"4338","150420->150565",1
"4339","150420->150613",1
"4340","150420->150616",3
"4341","150420->150618",13
"4342","150420->150619",1
"4343","150420->150620",1
"4344","150420->150658",1
"4345","150420->150660",1
"4346","150420->150680",1
"4347","150420->150715",105
"4348","150420->150730",1
"4349","150420->150745",27
"4350","150420->150750",288
"4351","150420->150775",2
"4352","150420->150795",3
"4353","150420->150810",3
"4354","150420->150812",1
"4355","150420->150815",1
"4356","150420->150840",3
"4357","150430->150010",1
"4358","150430->150080",44
"4359","150430->150130",2
"4360","150430->150140",111
"4361","150430->150150",1
"4362","150430->150170",2
"4363","150430->150215",1
"4364","150430->150220",12
"4365","150430->150230",1
"4366","150430->150240",51
"4367","150430->150290",3
"4368","150430->150293",1
"4369","150430->150307",1
"4370","150430->150320",145
"4371","150430->150370",4
"4372","150430->150410",21
"4373","150430->150440",17
"4374","150430->150442",14
"4375","150430->150610",1
"4376","150430->150620",34
"4377","150430->150650",5
"4378","150430->150655",2
"4379","150430->150680",1
"4380","150430->150690",2
"4381","150430->150700",3
"4382","150430->150710",4
"4383","150430->150820",2
"4384","150440->150080",60
"4385","150440->150130",3
"4386","150440->150140",114
"4387","150440->150150",3
"4388","150440->150170",2
"4389","150440->150220",3
"4390","150440->150240",101
"4391","150440->150290",41
"4392","150440->150320",32
"4393","150440->150340",2
"4394","150440->150370",1
"4395","150440->150405",1
"4396","150440->150410",12
"4397","150440->150430",2
"4398","150440->150442",22
"4399","150440->150553",1
"4400","150440->150620",2
"4401","150440->150635",1
"4402","150440->150650",3
"4403","150440->150760",1
"4404","150440->150796",8
"4405","150442->150080",19
"4406","150442->150140",24
"4407","150442->150150",3
"4408","150442->150307",1
"4409","150442->150553",5
"4410","150442->150650",1
"4411","150445->150060",138
"4412","150445->150085",2
"4413","150445->150140",5
"4414","150445->150172",416
"4415","150445->150290",1
"4416","150445->150295",1
"4417","150445->150480",2
"4418","150445->150506",1
"4419","150445->150510",1
"4420","150445->150548",2
"4421","150445->150565",1
"4422","150445->150590",3
"4423","150445->150619",1
"4424","150445->150680",1
"4425","150445->150780",2
"4426","150445->150805",1
"4427","150445->150815",23
"4428","150445->150835",1
"4429","150450->150010",3
"4430","150450->150070",3
"4431","150450->150110",121
"4432","150450->150140",3
"4433","150450->150180",668
"4434","150450->150210",1
"4435","150450->150250",1
"4436","150450->150280",1
"4437","150450->150310",2
"4438","150450->150330",3
"4439","150450->150420",1
"4440","150450->150580",125
"4441","150450->150770",1
"4442","150450->150810",1
"4443","150460->150020",1
"4444","150460->150080",11
"4445","150460->150120",83
"4446","150460->150140",24
"4447","150460->150180",1
"4448","150460->150210",22
"4449","150460->150295",1
"4450","150460->150330",1
"4451","150460->150400",3
"4452","150460->150420",2
"4453","150460->150430",1
"4454","150460->150506",1
"4455","150460->150520",23
"4456","150460->150580",3
"4457","150460->150620",1
"4458","150460->150700",1
"4459","150460->150795",4
"4460","150460->150810",12
"4461","150470->150010",49
"4462","150470->150020",2
"4463","150470->150070",1
"4464","150470->150080",27
"4465","150470->150085",1
"4466","150470->150095",4
"4467","150470->150120",12
"4468","150470->150130",37
"4469","150470->150140",79
"4470","150470->150178",7
"4471","150470->150210",18
"4472","150470->150215",3
"4473","150470->150220",1
"4474","150470->150230",3
"4475","150470->150240",6
"4476","150470->150275",8
"4477","150470->150293",1
"4478","150470->150309",37
"4479","150470->150320",3
"4480","150470->150330",97
"4481","150470->150345",3
"4482","150470->150350",1
"4483","150470->150380",6
"4484","150470->150405",1
"4485","150470->150420",5
"4486","150470->150430",1
"4487","150470->150442",2
"4488","150470->150460",208
"4489","150470->150490",1
"4490","150470->150495",1
"4491","150470->150497",1
"4492","150470->150506",1
"4493","150470->150548",1
"4494","150470->150550",2
"4495","150470->150618",3
"4496","150470->150650",1
"4497","150470->150660",1
"4498","150470->150715",2
"4499","150470->150720",3
"4500","150470->150760",1
"4501","150470->150795",12160
"4502","150470->150800",1
"4503","150470->150810",7
"4504","150470->150820",1
"4505","150475->150680",4
"4506","150480->150040",33
"4507","150480->150050",1
"4508","150480->150060",1
"4509","150480->150070",2
"4510","150480->150150",1
"4511","150480->150172",1
"4512","150480->150180",1
"4513","150480->150360",1
"4514","150480->150503",1
"4515","150480->150510",1
"4516","150480->150520",1
"4517","150480->150530",1
"4518","150480->150600",72
"4519","150480->150680",7
"4520","150480->150795",1
"4521","150480->150812",1
"4522","150490->150010",105
"4523","150490->150070",717
"4524","150490->150080",8
"4525","150490->150110",3
"4526","150490->150130",13
"4527","150490->150140",72
"4528","150490->150180",2
"4529","150490->150280",1
"4530","150490->150330",1
"4531","150490->150400",2
"4532","150490->150420",1
"4533","150490->150442",1
"4534","150490->150470",1
"4535","150490->150480",1
"4536","150490->150570",145
"4537","150490->150630",1
"4538","150490->150700",1
"4539","150490->150770",127
"4540","150490->150795",1
"4541","150495->150060",1
"4542","150495->150080",6
"4543","150495->150095",5
"4544","150495->150140",12
"4545","150495->150170",1
"4546","150495->150195",159
"4547","150495->150220",9
"4548","150495->150230",81
"4549","150495->150240",11
"4550","150495->150293",5
"4551","150495->150307",106
"4552","150495->150345",8
"4553","150495->150350",20
"4554","150495->150380",1
"4555","150495->150405",16
"4556","150495->150442",3
"4557","150495->150540",30
"4558","150495->150550",93
"4559","150495->150610",2
"4560","150495->150620",1
"4561","150495->150650",2
"4562","150495->150655",1
"4563","150495->150747",1
"4564","150495->150760",13
"4565","150495->150795",2
"4566","150495->150803",1
"4567","150495->150812",9
"4568","150495->150830",20
"4569","150497->150013",5
"4570","150497->150095",1
"4571","150497->150157",9
"4572","150497->150178",3
"4573","150497->150220",1
"4574","150497->150230",1
"4575","150497->150295",2
"4576","150497->150309",5
"4577","150497->150350",1
"4578","150497->150370",886
"4579","150497->150380",53
"4580","150497->150420",535
"4581","150497->150470",2
"4582","150497->150549",2
"4583","150497->150553",2
"4584","150497->150618",8
"4585","150497->150715",2
"4586","150497->150795",12
"4587","150497->150810",1
"4588","150500->150080",1
"4589","150500->150140",7
"4590","150500->150220",2
"4591","150500->150240",1
"4592","150500->150320",2
"4593","150500->150442",1
"4594","150500->150620",2
"4595","150500->150660",17
"4596","150500->150690",1
"4597","150500->150747",1
"4598","150500->150810",1
"4599","150503->150040",4
"4600","150503->150060",249
"4601","150503->150080",2
"4602","150503->150085",1
"4603","150503->150100",17
"4604","150503->150140",21
"4605","150503->150145",7
"4606","150503->150172",1
"4607","150503->150175",1
"4608","150503->150230",1
"4609","150503->150270",3
"4610","150503->150276",1
"4611","150503->150277",1
"4612","150503->150293",1
"4613","150503->150345",1
"4614","150503->150360",2011
"4615","150503->150370",2
"4616","150503->150375",3
"4617","150503->150380",1
"4618","150503->150390",2
"4619","150503->150420",3
"4620","150503->150445",2
"4621","150503->150470",1
"4622","150503->150475",2
"4623","150503->150480",12
"4624","150503->150506",1
"4625","150503->150510",1
"4626","150503->150530",2
"4627","150503->150548",2
"4628","150503->150550",2
"4629","150503->150553",4
"4630","150503->150565",13
"4631","150503->150600",1
"4632","150503->150613",4
"4633","150503->150616",2
"4634","150503->150618",2
"4635","150503->150619",41
"4636","150503->150680",174
"4637","150503->150715",2
"4638","150503->150730",1
"4639","150503->150760",1
"4640","150503->150775",1
"4641","150503->150780",1
"4642","150503->150795",1
"4643","150503->150805",30
"4644","150503->150808",1
"4645","150503->150810",2
"4646","150503->150815",13
"4647","150503->150835",2
"4648","150506->150013",5
"4649","150506->150034",3
"4650","150506->150060",6
"4651","150506->150080",5
"4652","150506->150085",7
"4653","150506->150120",2
"4654","150506->150130",4
"4655","150506->150140",27
"4656","150506->150150",2
"4657","150506->150157",5
"4658","150506->150172",1
"4659","150506->150175",5
"4660","150506->150178",89
"4661","150506->150210",6
"4662","150506->150215",26
"4663","150506->150220",2
"4664","150506->150230",1
"4665","150506->150240",4
"4666","150506->150270",4
"4667","150506->150277",9
"4668","150506->150293",4
"4669","150506->150295",54
"4670","150506->150304",1
"4671","150506->150309",36
"4672","150506->150330",1
"4673","150506->150350",1
"4674","150506->150360",2
"4675","150506->150370",1093
"4676","150506->150380",291
"4677","150506->150420",326
"4678","150506->150442",2
"4679","150506->150445",1
"4680","150506->150460",2
"4681","150506->150470",4
"4682","150506->150475",1
"4683","150506->150497",7
"4684","150506->150548",28
"4685","150506->150549",2
"4686","150506->150550",2
"4687","150506->150553",35
"4688","150506->150563",30
"4689","150506->150565",3
"4690","150506->150600",1
"4691","150506->150613",10
"4692","150506->150616",1
"4693","150506->150618",62
"4694","150506->150619",3
"4695","150506->150670",1
"4696","150506->150700",1
"4697","150506->150715",62
"4698","150506->150720",3
"4699","150506->150730",3
"4700","150506->150745",100
"4701","150506->150750",8
"4702","150506->150760",3
"4703","150506->150775",5
"4704","150506->150780",4
"4705","150506->150795",18
"4706","150506->150808",3
"4707","150506->150810",621
"4708","150506->150812",1
"4709","150506->150815",1
"4710","150506->150840",19
"4711","150510->150040",2
"4712","150510->150050",3
"4713","150510->150140",1
"4714","150510->150170",1
"4715","150510->150210",1
"4716","150510->150275",1
"4717","150510->150285",7
"4718","150510->150400",1
"4719","150510->150506",2
"4720","150510->150530",195
"4721","150510->150613",1
"4722","150510->150680",21
"4723","150510->150810",1
"4724","150520->150010",51
"4725","150520->150020",1
"4726","150520->150060",8
"4727","150520->150080",93
"4728","150520->150085",6
"4729","150520->150090",1
"4730","150520->150110",262
"4731","150520->150120",606
"4732","150520->150130",59
"4733","150520->150140",555
"4734","150520->150150",3
"4735","150520->150170",1
"4736","150520->150172",1
"4737","150520->150178",24
"4738","150520->150180",23
"4739","150520->150210",3563
"4740","150520->150230",1
"4741","150520->150240",6
"4742","150520->150280",853
"4743","150520->150290",2
"4744","150520->150293",1
"4745","150520->150330",39
"4746","150520->150350",1
"4747","150520->150400",67
"4748","150520->150420",2
"4749","150520->150442",16
"4750","150520->150460",13
"4751","150520->150470",5
"4752","150520->150490",46
"4753","150520->150548",1
"4754","150520->150550",1
"4755","150520->150553",2
"4756","150520->150570",68
"4757","150520->150580",10
"4758","150520->150600",2
"4759","150520->150620",3
"4760","150520->150650",7
"4761","150520->150680",1
"4762","150520->150710",2
"4763","150520->150745",1
"4764","150520->150770",209
"4765","150520->150795",6
"4766","150520->150800",2
"4767","150520->150810",196
"4768","150530->150040",3
"4769","150530->150080",2
"4770","150530->150140",9
"4771","150530->150145",1
"4772","150530->150210",1
"4773","150530->150285",3
"4774","150530->150304",1
"4775","150530->150360",1
"4776","150530->150390",13
"4777","150530->150480",4
"4778","150530->150510",13
"4779","150530->150553",1
"4780","150530->150565",1
"4781","150530->150680",64
"4782","150530->150790",1
"4783","150530->150797",4
"4784","150540->150080",3
"4785","150540->150140",2
"4786","150540->150150",1
"4787","150540->150220",9
"4788","150540->150240",1
"4789","150540->150442",1
"4790","150540->150495",2
"4791","150540->150550",4
"4792","150540->150620",1
"4793","150540->150690",1
"4794","150540->150720",1
"4795","150540->150760",2
"4796","150543->150034",1
"4797","150543->150080",4
"4798","150543->150120",1
"4799","150543->150125",4
"4800","150543->150130",2
"4801","150543->150140",2
"4802","150543->150178",3
"4803","150543->150215",8
"4804","150543->150230",2
"4805","150543->150270",1
"4806","150543->150276",37
"4807","150543->150277",2
"4808","150543->150293",2
"4809","150543->150295",2
"4810","150543->150309",1
"4811","150543->150345",1
"4812","150543->150370",5
"4813","150543->150420",5
"4814","150543->150475",1
"4815","150543->150497",1
"4816","150543->150503",6
"4817","150543->150506",1
"4818","150543->150548",1
"4819","150543->150550",2
"4820","150543->150553",21
"4821","150543->150613",295
"4822","150543->150616",4
"4823","150543->150618",2
"4824","150543->150658",3
"4825","150543->150670",1
"4826","150543->150680",2
"4827","150543->150730",15
"4828","150543->150745",1
"4829","150543->150775",4
"4830","150543->150795",2
"4831","150543->150808",318
"4832","150543->150810",2
"4833","150543->150840",12
"4834","150548->150010",1
"4835","150548->150013",2
"4836","150548->150020",1
"4837","150548->150034",3
"4838","150548->150060",141
"4839","150548->150080",16
"4840","150548->150085",4955
"4841","150548->150095",10
"4842","150548->150120",713
"4843","150548->150130",9
"4844","150548->150140",45
"4845","150548->150150",3
"4846","150548->150157",3
"4847","150548->150172",5
"4848","150548->150175",3
"4849","150548->150178",949
"4850","150548->150190",2
"4851","150548->150210",17
"4852","150548->150215",55
"4853","150548->150230",1
"4854","150548->150240",5
"4855","150548->150270",4
"4856","150548->150275",1
"4857","150548->150276",1
"4858","150548->150277",109
"4859","150548->150293",24
"4860","150548->150295",119
"4861","150548->150304",1
"4862","150548->150309",282
"4863","150548->150320",2
"4864","150548->150330",4
"4865","150548->150345",1
"4866","150548->150360",7
"4867","150548->150370",99
"4868","150548->150380",75
"4869","150548->150405",5
"4870","150548->150420",192
"4871","150548->150442",11
"4872","150548->150445",13
"4873","150548->150460",5
"4874","150548->150470",18
"4875","150548->150495",2
"4876","150548->150497",16
"4877","150548->150506",3152
"4878","150548->150520",2
"4879","150548->150543",7
"4880","150548->150549",3
"4881","150548->150550",3
"4882","150548->150553",127
"4883","150548->150555",7
"4884","150548->150563",17
"4885","150548->150565",3
"4886","150548->150580",2
"4887","150548->150613",32
"4888","150548->150616",10
"4889","150548->150618",38
"4890","150548->150619",1
"4891","150548->150650",3
"4892","150548->150658",1
"4893","150548->150670",2
"4894","150548->150680",2
"4895","150548->150715",59
"4896","150548->150730",21
"4897","150548->150745",63
"4898","150548->150750",5
"4899","150548->150760",3
"4900","150548->150775",8
"4901","150548->150780",15
"4902","150548->150795",48
"4903","150548->150800",2
"4904","150548->150805",2
"4905","150548->150808",29
"4906","150548->150810",12306
"4907","150548->150812",5
"4908","150548->150815",25
"4909","150548->150835",2
"4910","150548->150840",13
"4911","150549->150175",5
"4912","150549->150370",1
"4913","150549->150420",2
"4914","150549->150715",4
"4915","150549->150810",1
"4916","150550->150010",2
"4917","150550->150050",2
"4918","150550->150080",44
"4919","150550->150090",2
"4920","150550->150095",45
"4921","150550->150120",1
"4922","150550->150130",7
"4923","150550->150140",85
"4924","150550->150150",4
"4925","150550->150157",1
"4926","150550->150170",10
"4927","150550->150178",76
"4928","150550->150190",1
"4929","150550->150195",21
"4930","150550->150220",16
"4931","150550->150230",41
"4932","150550->150240",54
"4933","150550->150260",1
"4934","150550->150275",6
"4935","150550->150277",1
"4936","150550->150290",3
"4937","150550->150293",13
"4938","150550->150295",1
"4939","150550->150307",63
"4940","150550->150309",502
"4941","150550->150320",9
"4942","150550->150330",2
"4943","150550->150340",1
"4944","150550->150345",1526
"4945","150550->150350",44
"4946","150550->150360",1
"4947","150550->150380",2
"4948","150550->150405",104
"4949","150550->150420",8
"4950","150550->150440",1
"4951","150550->150442",12
"4952","150550->150470",3
"4953","150550->150495",1322
"4954","150550->150497",1
"4955","150550->150500",3
"4956","150550->150506",1
"4957","150550->150510",3
"4958","150550->150530",1
"4959","150550->150540",7
"4960","150550->150553",1
"4961","150550->150610",3
"4962","150550->150618",4
"4963","150550->150620",4
"4964","150550->150635",1
"4965","150550->150650",3
"4966","150550->150655",24
"4967","150550->150660",13
"4968","150550->150680",2
"4969","150550->150690",1
"4970","150550->150700",6
"4971","150550->150720",54
"4972","150550->150730",2
"4973","150550->150740",2
"4974","150550->150746",6
"4975","150550->150747",1
"4976","150550->150760",41
"4977","150550->150780",1
"4978","150550->150795",22
"4979","150550->150796",3
"4980","150550->150800",13
"4981","150550->150803",3
"4982","150550->150810",25
"4983","150550->150812",356
"4984","150550->150815",1
"4985","150550->150820",3
"4986","150550->150830",5
"4987","150553->150080",2
"4988","150553->150085",1
"4989","150553->150140",11
"4990","150553->150175",1
"4991","150553->150215",9
"4992","150553->150275",1
"4993","150553->150277",24
"4994","150553->150293",1
"4995","150553->150295",26
"4996","150553->150309",1
"4997","150553->150350",1
"4998","150553->150370",1
"4999","150553->150380",3
"5000","150553->150390",1
"5001","150553->150420",72
"5002","150553->150442",1
"5003","150553->150550",1
"5004","150553->150613",3
"5005","150553->150618",1
"5006","150553->150650",1
"5007","150553->150715",1
"5008","150553->150745",2
"5009","150553->150795",2
"5010","150553->150810",2
"5011","150553->150812",1
"5012","150553->150840",2
"5013","150560->150080",1
"5014","150560->150140",8
"5015","150560->150220",21
"5016","150560->150240",1
"5017","150560->150550",1
"5018","150560->150620",1
"5019","150563->150295",1
"5020","150563->150420",2
"5021","150563->150745",1
"5022","150565->150060",5
"5023","150565->150145",55
"5024","150565->150360",5
"5025","150565->150480",1
"5026","150565->150619",50
"5027","150565->150680",299
"5028","150565->150815",16
"5029","150570->150010",3
"5030","150570->150030",3
"5031","150570->150070",3466
"5032","150570->150080",5
"5033","150570->150140",22
"5034","150570->150180",1
"5035","150570->150200",32
"5036","150570->150250",1
"5037","150570->150260",1
"5038","150570->150420",1
"5039","150570->150470",1
"5040","150570->150520",2
"5041","150570->150640",13
"5042","150570->150770",18
"5043","150580->150010",27
"5044","150580->150034",1
"5045","150580->150060",37
"5046","150580->150070",4
"5047","150580->150080",36
"5048","150580->150085",552
"5049","150580->150095",1
"5050","150580->150110",13
"5051","150580->150120",4
"5052","150580->150130",8
"5053","150580->150140",249
"5054","150580->150150",4
"5055","150580->150157",1
"5056","150580->150172",1
"5057","150580->150178",33
"5058","150580->150180",536
"5059","150580->150210",10
"5060","150580->150215",5
"5061","150580->150240",3
"5062","150580->150250",2
"5063","150580->150280",2
"5064","150580->150290",1
"5065","150580->150293",1
"5066","150580->150307",1
"5067","150580->150309",1
"5068","150580->150310",3
"5069","150580->150330",38
"5070","150580->150370",3
"5071","150580->150380",2
"5072","150580->150390",2
"5073","150580->150400",1
"5074","150580->150405",1
"5075","150580->150420",9
"5076","150580->150440",1
"5077","150580->150442",7
"5078","150580->150450",54
"5079","150580->150470",15
"5080","150580->150490",3
"5081","150580->150506",31
"5082","150580->150520",7
"5083","150580->150530",1
"5084","150580->150540",1
"5085","150580->150548",921
"5086","150580->150550",1
"5087","150580->150553",2
"5088","150580->150563",1
"5089","150580->150570",1
"5090","150580->150590",3
"5091","150580->150600",1
"5092","150580->150613",2
"5093","150580->150618",16
"5094","150580->150620",1
"5095","150580->150635",1
"5096","150580->150650",2
"5097","150580->150680",3
"5098","150580->150730",1
"5099","150580->150745",1
"5100","150580->150750",1
"5101","150580->150760",7
"5102","150580->150770",10
"5103","150580->150780",22
"5104","150580->150795",1
"5105","150580->150800",1
"5106","150580->150810",611
"5107","150580->150812",3
"5108","150580->150815",1
"5109","150580->150835",1
"5110","150590->150010",5
"5111","150590->150050",55
"5112","150590->150060",107
"5113","150590->150070",1
"5114","150590->150080",3
"5115","150590->150140",36
"5116","150590->150157",1
"5117","150590->150172",204
"5118","150590->150180",12
"5119","150590->150293",3
"5120","150590->150310",14
"5121","150590->150330",4
"5122","150590->150370",1
"5123","150590->150380",1
"5124","150590->150445",82
"5125","150590->150480",2
"5126","150590->150580",5
"5127","150590->150600",222
"5128","150590->150680",9
"5129","150590->150780",9
"5130","150590->150790",1
"5131","150590->150815",8
"5132","150590->150835",12
"5133","150600->150040",1
"5134","150600->150050",7
"5135","150600->150060",1
"5136","150600->150080",2
"5137","150600->150085",1
"5138","150600->150140",7
"5139","150600->150145",3
"5140","150600->150180",1
"5141","150600->150360",1
"5142","150600->150390",2
"5143","150600->150470",2
"5144","150600->150480",414
"5145","150600->150510",1
"5146","150600->150530",2
"5147","150600->150580",2
"5148","150600->150680",1495
"5149","150600->150815",8
"5150","150610->150080",5
"5151","150610->150140",1
"5152","150610->150220",11
"5153","150610->150240",2
"5154","150610->150307",1
"5155","150610->150340",1
"5156","150610->150620",5
"5157","150610->150820",2
"5158","150611->150080",7
"5159","150611->150140",9
"5160","150611->150170",3
"5161","150611->150220",13
"5162","150611->150230",1
"5163","150611->150442",1
"5164","150611->150610",6
"5165","150611->150620",1
"5166","150611->150830",1
"5167","150613->150085",1
"5168","150613->150140",1
"5169","150613->150215",1
"5170","150613->150405",2
"5171","150613->150420",2
"5172","150613->150442",1
"5173","150613->150503",1
"5174","150613->150506",4
"5175","150613->150553",4
"5176","150613->150650",1
"5177","150613->150658",2
"5178","150613->150715",1
"5179","150613->150730",2
"5180","150613->150815",1
"5181","150616->150140",1
"5182","150616->150506",1
"5183","150616->150750",1
"5184","150616->150815",1
"5185","150618->150010",2
"5186","150618->150013",3
"5187","150618->150080",1
"5188","150618->150140",8
"5189","150618->150150",1
"5190","150618->150175",52
"5191","150618->150240",1
"5192","150618->150293",3
"5193","150618->150309",10
"5194","150618->150360",1
"5195","150618->150370",1
"5196","150618->150380",537
"5197","150618->150405",1
"5198","150618->150420",309
"5199","150618->150470",1
"5200","150618->150495",1
"5201","150618->150497",129
"5202","150618->150500",2
"5203","150618->150506",1
"5204","150618->150549",2
"5205","150618->150550",2
"5206","150618->150553",4
"5207","150618->150563",1
"5208","150618->150715",9
"5209","150618->150750",25
"5210","150618->150795",7
"5211","150618->150810",1
"5212","150618->150815",3
"5213","150619->150060",5
"5214","150619->150080",1
"5215","150619->150100",1
"5216","150619->150360",45
"5217","150619->150480",1
"5218","150619->150680",5
"5219","150619->150800",2
"5220","150619->150805",1
"5221","150619->150815",3
"5222","150620->150080",10
"5223","150620->150140",31
"5224","150620->150150",1
"5225","150620->150220",16
"5226","150620->150320",1
"5227","150620->150442",7
"5228","150620->150495",2
"5229","150620->150500",1
"5230","150620->150540",1
"5231","150620->150635",1
"5232","150620->150655",3
"5233","150620->150660",1
"5234","150620->150747",2
"5235","150620->150760",1
"5236","150630->150080",6
"5237","150630->150140",70
"5238","150630->150200",1
"5239","150630->150240",2
"5240","150630->150442",1
"5241","150630->150700",1
"5242","150630->150740",1
"5243","150630->150790",11
"5244","150635->150080",1
"5245","150635->150140",7
"5246","150635->150150",1
"5247","150635->150442",1
"5248","150635->150650",1
"5249","150640->150070",1044
"5250","150640->150080",3
"5251","150640->150140",18
"5252","150640->150180",5
"5253","150640->150200",3
"5254","150640->150250",13
"5255","150640->150570",85
"5256","150640->150580",1
"5257","150650->150080",12
"5258","150650->150130",1
"5259","150650->150140",61
"5260","150650->150150",58
"5261","150650->150220",1
"5262","150650->150230",1
"5263","150650->150240",6
"5264","150650->150320",2
"5265","150650->150330",1
"5266","150650->150340",1
"5267","150650->150410",1
"5268","150650->150442",14
"5269","150650->150495",1
"5270","150650->150613",1
"5271","150650->150635",2
"5272","150650->150700",2
"5273","150650->150720",2
"5274","150650->150760",3
"5275","150650->150800",3
"5276","150650->150820",1
"5277","150655->150080",2
"5278","150655->150140",5
"5279","150655->150220",17
"5280","150655->150230",6
"5281","150655->150240",4
"5282","150655->150307",2
"5283","150655->150380",1
"5284","150655->150405",3
"5285","150655->150540",1
"5286","150655->150550",3
"5287","150655->150553",1
"5288","150655->150620",1
"5289","150655->150795",1
"5290","150655->150830",1
"5291","150658->150215",2
"5292","150658->150270",33
"5293","150658->150420",1
"5294","150658->150442",1
"5295","150658->150555",2
"5296","150658->150613",171
"5297","150658->150616",1
"5298","150658->150670",20
"5299","150658->150775",1
"5300","150658->150808",3
"5301","150658->150840",4
"5302","150660->150080",3
"5303","150660->150140",3
"5304","150660->150150",1
"5305","150660->150220",2
"5306","150660->150240",1
"5307","150660->150495",1
"5308","150660->150620",1
"5309","150660->150750",1
"5310","150670->150034",9
"5311","150670->150070",1
"5312","150670->150080",1
"5313","150670->150140",2
"5314","150670->150180",2
"5315","150670->150215",1
"5316","150670->150220",2
"5317","150670->150270",97
"5318","150670->150276",3
"5319","150670->150293",2
"5320","150670->150295",2
"5321","150670->150304",3
"5322","150670->150420",3
"5323","150670->150480",2
"5324","150670->150503",1
"5325","150670->150543",2
"5326","150670->150553",4
"5327","150670->150555",27
"5328","150670->150613",315
"5329","150670->150616",24
"5330","150670->150618",1
"5331","150670->150619",1
"5332","150670->150658",83
"5333","150670->150660",2
"5334","150670->150680",1
"5335","150670->150715",1
"5336","150670->150775",2
"5337","150670->150808",4
"5338","150670->150840",77
"5339","150680->150010",1
"5340","150680->150040",3
"5341","150680->150050",2
"5342","150680->150060",2
"5343","150680->150080",1
"5344","150680->150085",1
"5345","150680->150095",1
"5346","150680->150100",1
"5347","150680->150130",1
"5348","150680->150140",13
"5349","150680->150145",8
"5350","150680->150180",2
"5351","150680->150215",3
"5352","150680->150240",4
"5353","150680->150285",1
"5354","150680->150330",4
"5355","150680->150360",11
"5356","150680->150375",3
"5357","150680->150390",5
"5358","150680->150405",1
"5359","150680->150420",1
"5360","150680->150442",3
"5361","150680->150445",2
"5362","150680->150470",1
"5363","150680->150475",2
"5364","150680->150480",2
"5365","150680->150506",1
"5366","150680->150510",1
"5367","150680->150530",2
"5368","150680->150565",3
"5369","150680->150580",1
"5370","150680->150600",20
"5371","150680->150618",2
"5372","150680->150635",1
"5373","150680->150760",1
"5374","150680->150780",1
"5375","150680->150800",1
"5376","150680->150805",1
"5377","150680->150815",17
"5378","150690->150080",3
"5379","150690->150140",13
"5380","150690->150170",1
"5381","150690->150220",6
"5382","150690->150240",2
"5383","150690->150320",2
"5384","150690->150430",6
"5385","150690->150442",2
"5386","150690->150550",2
"5387","150690->150560",1
"5388","150690->150611",1
"5389","150690->150620",33
"5390","150690->150660",1
"5391","150690->150747",8
"5392","150700->150140",9
"5393","150700->150240",1
"5394","150700->150260",2
