"","route","count"
"6632","150085->510860",1
"6633","150085->520110",3
"6634","150085->520450",1
"6635","150085->521770",1
"6636","150085->521880",1
"6637","150090->210945",1
"6638","150090->230020",8
"6639","150090->230110",1
"6640","150090->330010",1
"6641","150090->421720",1
"6642","150095->110002",1
"6643","150095->110020",2
"6644","150095->110110",1
"6645","150095->130185",1
"6646","150095->130260",10
"6647","150095->140010",2
"6648","150095->160015",2
"6649","150095->160030",15
"6650","150095->160060",25
"6651","150095->210315",4
"6652","150095->211000",12
"6653","150095->211050",1
"6654","150095->211230",1
"6655","150095->211280",12
"6656","150095->510515",3
"6657","150095->510790",3
"6658","150100->110020",1
"6659","150100->130260",2
"6660","150100->410400",1
"6661","150110->140010",1
"6662","150110->160030",34
"6663","150110->160060",7
"6664","150110->210467",1
"6665","150120->170255",1
"6666","150120->172100",1
"6667","150120->210663",1
"6668","150120->211300",3
"6669","150120->230730",1
"6670","150120->355030",1
"6671","150120->510795",1
"6672","150125->210540",1
"6673","150125->210570",1
"6674","150125->210780",1
"6675","150125->220120",5
"6676","150125->520870",1
"6677","150125->521308",3
"6678","150130->110020",5
"6679","150130->130260",1
"6680","150130->160020",1
"6681","150130->160030",3
"6682","150130->160060",1
"6683","150130->210467",3
"6684","150130->211020",1
"6685","150130->211245",1
"6686","150130->220120",1
"6687","150130->310620",3
"6688","150130->315250",1
"6689","150130->510675",1
"6690","150140->110002",6
"6691","150140->110010",3
"6692","150140->110012",2
"6693","150140->110013",1
"6694","150140->110015",2
"6695","150140->110020",32
"6696","150140->110030",1
"6697","150140->110045",1
"6698","150140->110050",1
"6699","150140->110080",1
"6700","150140->120040",3
"6701","150140->130070",1
"6702","150140->130170",2
"6703","150140->130185",4
"6704","150140->130190",1
"6705","150140->130210",1
"6706","150140->130260",88
"6707","150140->130270",1
"6708","150140->130353",1
"6709","150140->130356",2
"6710","150140->130406",1
"6711","150140->140010",28
"6712","150140->140020",1
"6713","150140->140030",1
"6714","150140->140047",1
"6715","150140->160020",1
"6716","150140->160027",1
"6717","150140->160030",134
"6718","150140->160040",1
"6719","150140->160050",6
"6720","150140->160053",5
"6721","150140->160060",46
"6722","150140->160080",1
"6723","150140->170210",2
"6724","150140->170950",1
"6725","150140->172100",1
"6726","150140->210005",1
"6727","150140->210030",2
"6728","150140->210055",1
"6729","150140->210090",2
"6730","150140->210110",1
"6731","150140->210120",1
"6732","150140->210300",1
"6733","150140->210320",1
"6734","150140->210325",2
"6735","150140->210330",5
"6736","150140->210370",1
"6737","150140->210455",1
"6738","150140->210467",1
"6739","150140->210530",2
"6740","150140->210542",2
"6741","150140->210596",1
"6742","150140->210750",1
"6743","150140->210810",1
"6744","150140->210825",1
"6745","150140->210830",1
"6746","150140->210860",4
"6747","150140->210890",2
"6748","150140->210910",1
"6749","150140->210980",1
"6750","150140->211010",1
"6751","150140->211050",3
"6752","150140->211120",1
"6753","150140->211130",4
"6754","150140->211140",3
"6755","150140->211150",1
"6756","150140->211178",1
"6757","150140->211220",1
"6758","150140->211240",8
"6759","150140->211245",2
"6760","150140->211250",1
"6761","150140->220120",2
"6762","150140->220150",1
"6763","150140->220540",1
"6764","150140->221100",4
"6765","150140->230075",1
"6766","150140->230440",22
"6767","150140->230640",1
"6768","150140->230730",1
"6769","150140->230960",1
"6770","150140->231340",4
"6771","150140->240020",1
"6772","150140->240200",4
"6773","150140->240560",1
"6774","150140->240810",4
"6775","150140->250400",3
"6776","150140->251080",1
"6777","150140->261160",2
"6778","150140->290490",1
"6779","150140->291080",1
"6780","150140->291360",2
"6781","150140->292740",5
"6782","150140->310400",1
"6783","150140->310620",12
"6784","150140->312770",1
"6785","150140->313130",1
"6786","150140->313240",1
"6787","150140->314700",2
"6788","150140->314800",1
"6789","150140->317020",3
"6790","150140->320280",1
"6791","150140->320500",1
"6792","150140->320530",1
"6793","150140->330200",1
"6794","150140->330455",9
"6795","150140->350280",1
"6796","150140->350390",1
"6797","150140->350710",1
"6798","150140->350950",4
"6799","150140->352900",1
"6800","150140->353440",1
"6801","150140->353870",1
"6802","150140->354140",1
"6803","150140->354150",1
"6804","150140->354340",9
"6805","150140->354980",3
"6806","150140->355030",13
"6807","150140->355070",1
"6808","150140->355220",1
"6809","150140->410180",1
"6810","150140->410275",1
"6811","150140->410305",1
"6812","150140->410440",1
"6813","150140->410480",2
"6814","150140->410580",1
"6815","150140->410690",4
"6816","150140->410830",5
"6817","150140->410840",2
"6818","150140->411095",1
"6819","150140->411520",2
"6820","150140->411580",1
"6821","150140->420240",1
"6822","150140->420360",1
"6823","150140->420395",1
"6824","150140->420430",1
"6825","150140->420540",2
"6826","150140->420590",1
"6827","150140->420820",2
"6828","150140->420830",1
"6829","150140->420910",1
"6830","150140->421050",1
"6831","150140->421360",1
"6832","150140->421600",1
"6833","150140->421660",2
"6834","150140->421690",2
"6835","150140->430510",2
"6836","150140->430845",1
"6837","150140->431410",1
"6838","150140->431490",3
"6839","150140->432166",1
"6840","150140->500270",4
"6841","150140->510345",2
"6842","150140->510515",1
"6843","150140->510520",1
"6844","150140->510621",1
"6845","150140->510622",2
"6846","150140->510760",1
"6847","150140->510790",3
"6848","150140->510792",2
"6849","150140->510850",1
"6850","150140->520110",1
"6851","150140->520590",1
"6852","150140->520870",35
"6853","150140->521150",1
"6854","150140->521250",1
"6855","150140->521970",1
"6856","150140->530010",8
"6857","150145->110020",1
"6858","150145->130185",1
"6859","150150->130260",1
"6860","150157->110060",1
"6861","150157->110140",1
"6862","150157->130260",2
"6863","150157->140010",2
"6864","150157->160030",1
"6865","150157->160053",1
"6866","150157->171650",1
"6867","150157->210120",2
"6868","150157->210320",1
"6869","150157->210325",1
"6870","150157->210530",1
"6871","150157->210810",1
"6872","150157->210980",4
"6873","150157->210990",2
"6874","150157->211153",10
"6875","150157->293135",1
"6876","150157->510410",1
"6877","150157->510642",1
"6878","150157->530010",1
"6879","150160->170220",1
"6880","150160->510080",2
"6881","150170->130260",1
"6882","150170->160020",1
"6883","150170->170200",2
"6884","150170->210467",2
"6885","150170->210632",1
"6886","150170->210825",1
"6887","150170->211178",1
"6888","150170->220570",1
"6889","150170->220770",1
"6890","150170->230020",2
"6891","150170->230260",1
"6892","150170->230440",1
"6893","150170->231025",1
"6894","150172->110020",1
"6895","150172->211245",1
"6896","150172->221100",1
"6897","150172->230260",1
"6898","150172->310620",4
"6899","150172->320490",5
"6900","150175->110030",1
"6901","150175->170100",1
"6902","150175->170210",2
"6903","150175->170220",31
"6904","150175->170255",2
"6905","150175->172080",1
"6906","150175->211176",1
"6907","150178->110020",1
"6908","150178->160030",2
"6909","150178->170100",1
"6910","150178->170210",1
"6911","150178->170220",5
"6912","150178->170255",3
"6913","150178->170740",3
"6914","150178->171830",6
"6915","150178->172210",3
"6916","150178->210005",17
"6917","150178->210047",3
"6918","150178->210060",1
"6919","150178->210160",1
"6920","150178->210177",1
"6921","150178->210200",2
"6922","150178->210203",3
"6923","150178->210232",2
"6924","150178->210380",1
"6925","150178->210530",1
"6926","150178->210542",3
"6927","150178->210565",2
"6928","150178->210570",3
"6929","150178->210740",2
"6930","150178->210850",3
"6931","150178->210870",2
"6932","150178->211000",20
"6933","150178->211070",1
"6934","150178->211102",1
"6935","150178->211153",2
"6936","150178->211176",6
"6937","150178->211300",1
"6938","150178->240810",1
"6939","150178->316720",3
"6940","150178->354980",1
"6941","150178->410765",1
"6942","150178->520350",1
"6943","150178->521570",2
"6944","150180->130050",1
"6945","150180->130260",1
"6946","150180->160005",1
"6947","150180->160020",1
"6948","150180->160021",1
"6949","150180->160023",1
"6950","150180->160025",2
"6951","150180->160027",2
"6952","150180->160030",937
"6953","150180->160040",6
"6954","150180->160050",2
"6955","150180->160053",3
"6956","150180->160060",429
"6957","150180->160080",1
"6958","150180->210200",1
"6959","150180->210530",2
"6960","150180->210820",1
"6961","150180->211130",2
"6962","150180->220420",1
"6963","150180->220650",3
"6964","150180->220800",1
"6965","150180->230440",1
"6966","150180->312230",1
"6967","150180->410965",2
"6968","150180->510340",1
"6969","150180->510452",2
"6970","150190->110002",1
"6971","150190->130014",1
"6972","150190->160060",1
"6973","150190->510790",1
"6974","150195->110002",1
"6975","150195->130260",4
"6976","150195->170210",2
"6977","150195->210005",1
"6978","150195->210055",12
"6979","150195->210160",1
"6980","150195->210177",1
"6981","150195->210197",736
"6982","150195->210260",1
"6983","150195->210290",23
"6984","150195->210300",1
"6985","150195->210315",58
"6986","150195->210317",1302
"6987","150195->210330",3
"6988","150195->210360",1
"6989","150195->210370",2
"6990","150195->210440",1
"6991","150195->210467",48
"6992","150195->210515",1
"6993","150195->210530",4
"6994","150195->210565",11
"6995","150195->210620",5
"6996","150195->210632",62
"6997","150195->210637",19
"6998","150195->210735",8
"6999","150195->210740",1
"7000","150195->210860",1
"7001","150195->210880",2
"7002","150195->210923",1
"7003","150195->210960",1
"7004","150195->210980",1
"7005","150195->210990",11
"7006","150195->211003",39
"7007","150195->211130",2
"7008","150195->211150",1
"7009","150195->211220",1
"7010","150195->211240",2
"7011","150195->211245",3
"7012","150195->211290",1
"7013","150195->211400",3
"7014","150195->230075",2
"7015","150195->230610",2
"7016","150195->270430",7
"7017","150195->317020",1
"7018","150195->510410",2
"7019","150195->522160",1
"7020","150200->210170",3
"7021","150200->210360",2
"7022","150200->210860",1
"7023","150200->210990",1
"7024","150200->211150",1
"7025","150200->350950",1
"7026","150210->110020",1
"7027","150210->130260",1
"7028","150210->130340",1
"7029","150210->160015",1
"7030","150210->160027",1
"7031","150210->160030",8
"7032","150210->160060",3
"7033","150210->160080",2
"7034","150210->172210",1
"7035","150210->210542",1
"7036","150210->210825",1
"7037","150210->211130",2
"7038","150210->230730",1
"7039","150210->313440",2
"7040","150210->320150",1
"7041","150210->330455",1
"7042","150210->352530",1
"7043","150210->500270",1
"7044","150210->520870",1
"7045","150210->521190",1
"7046","150210->530010",2
"7047","150215->170210",1
"7048","150215->170255",2
"7049","150215->210467",1
"7050","150215->210542",1
"7051","150215->210570",1
"7052","150215->210760",1
"7053","150215->210810",1
"7054","150215->210890",1
"7055","150215->210927",1
"7056","150215->211000",1
"7057","150215->310620",3
"7058","150215->320490",2
"7059","150215->330455",5
"7060","150215->350950",1
"7061","150215->510525",1
"7062","150215->520025",1
"7063","150215->520110",1
"7064","150220->130260",2
"7065","150220->160020",1
"7066","150220->172100",1
"7067","150220->210330",1
"7068","150220->210880",1
"7069","150220->211000",1
"7070","150220->211300",1
"7071","150220->261470",1
"7072","150230->160030",1
"7073","150230->210005",1
"7074","150230->210467",1
"7075","150230->210542",1
"7076","150230->211010",1
"7077","150230->220196",1
"7078","150230->230640",1
"7079","150230->230800",1
"7080","150240->130260",2
"7081","150240->130423",1
"7082","150240->140010",2
"7083","150240->160027",1
"7084","150240->160030",5
"7085","150240->160060",1
"7086","150240->172120",1
"7087","150240->210315",1
"7088","150240->210860",1
"7089","150240->210980",1
"7090","150240->211176",1
"7091","150240->211270",1
"7092","150240->230740",1
"7093","150240->240200",1
"7094","150240->317010",1
"7095","150240->421820",1
"7096","150240->500270",1
"7097","150240->500770",1
"7098","150240->510130",1
"7099","150240->510410",2
"7100","150240->510525",1
"7101","150240->510790",1
"7102","150250->160030",575
"7103","150250->160060",20
"7104","150260->130260",1
"7105","150260->160060",1
"7106","150260->510340",1
"7107","150260->521190",1
"7108","150270->140047",1
"7109","150270->170210",2
"7110","150270->170550",1
"7111","150270->171320",1
"7112","150270->171610",1
"7113","150270->172100",2
"7114","150270->210300",1
"7115","150270->210467",2
"7116","150270->314800",1
"7117","150270->510020",1
"7118","150270->510790",1
"7119","150270->520870",2
"7120","150275->110032",1
"7121","150275->110045",1
"7122","150275->130190",1
"7123","150275->130260",3
"7124","150275->130330",1
"7125","150275->160030",1
"7126","150275->160050",1
"7127","150275->160060",4
"7128","150275->210315",1
"7129","150275->210325",1
"7130","150275->210350",1
"7131","150275->210632",1
"7132","150275->211176",1
"7133","150275->510330",1
"7134","150276->110002",1
"7135","150276->110009",1
"7136","150276->110020",1
"7137","150276->110070",2
"7138","150276->160030",1
"7139","150276->170210",2
"7140","150276->170550",2
"7141","150276->171610",3
"7142","150276->171820",1
"7143","150276->172100",6
"7144","150276->210047",1
"7145","150276->210060",1
"7146","150276->210215",2
"7147","150276->210232",1
"7148","150276->210440",2
"7149","150276->210560",1
"7150","150276->210570",11
"7151","150276->210596",3
"7152","150276->210745",1
"7153","150276->210900",1
"7154","150276->210910",1
"7155","150276->211000",1
"7156","150276->310620",1
"7157","150276->310740",1
"7158","150276->312230",1
"7159","150276->355030",1
"7160","150276->510335",1
"7161","150276->520510",1
"7162","150276->520750",1
"7163","150276->521308",1
"7164","150276->522160",1
"7165","150276->530010",1
"7166","150277->110002",1
"7167","150277->140010",1
"7168","150277->140020",1
"7169","150277->160053",1
"7170","150277->172120",3
"7171","150277->210005",1
"7172","150277->210405",1
"7173","150277->210440",1
"7174","150277->210530",4
"7175","150277->210535",1
"7176","150277->210910",1
"7177","150277->210990",1
"7178","150277->211130",1
"7179","150277->211300",2
"7180","150277->510340",1
"7181","150277->521483",1
"7182","150277->530010",1
"7183","150280->130260",1
"7184","150280->160030",13
"7185","150280->160060",4
"7186","150280->330630",1
"7187","150280->510340",1
"7188","150285->130260",1
"7189","150285->510025",1
"7190","150285->510642",2
"7191","150290->110050",1
"7192","150290->160030",1
"7193","150290->210530",1
"7194","150290->210860",1
"7195","150293->210005",11
"7196","150293->210047",1
"7197","150293->210300",2
"7198","150293->210455",1
"7199","150293->210530",3
"7200","150293->210542",26
"7201","150293->210550",1
"7202","150293->211020",1
"7203","150293->211176",1
"7204","150293->230440",1
"7205","150293->310620",1
"7206","150295->170210",2
"7207","150295->171855",1
"7208","150295->172210",1
"7209","150295->210095",1
"7210","150295->210440",1
"7211","150295->210480",1
"7212","150295->210530",2
"7213","150295->210550",1
"7214","150295->210980",1
"7215","150295->211300",1
"7216","150295->211400",1
"7217","150295->221100",1
"7218","150295->261160",1
"7219","150295->310620",4
"7220","150295->510025",1
"7221","150295->520870",1
"7222","150300->130260",5
"7223","150300->130300",354
"7224","150300->130340",67
"7225","150304->170210",4
"7226","150304->170930",1
"7227","150307->210177",1
"7228","150307->210197",1
"7229","150307->220120",3
"7230","150307->231340",1
"7231","150307->510790",1
"7232","150309->110020",1
"7233","150309->130014",1
"7234","150309->130260",1
"7235","150309->130330",1
"7236","150309->160030",2
"7237","150309->170210",5
"7238","150309->170220",8
"7239","150309->170255",2
"7240","150309->170740",1
"7241","150309->170765",1
"7242","150309->170950",3
"7243","150309->171380",2
"7244","150309->171610",1
"7245","150309->172100",9
"7246","150309->172120",2
"7247","150309->210005",22
"7248","150309->210047",1
"7249","150309->210060",2
"7250","150309->210090",1
"7251","150309->210177",2
"7252","150309->210200",2
"7253","150309->210203",1
"7254","150309->210215",4
"7255","150309->210232",15
"7256","150309->210235",1
"7257","150309->210300",4
"7258","150309->210315",1
"7259","150309->210317",1
"7260","150309->210320",4
"7261","150309->210325",8
"7262","150309->210330",4
"7263","150309->210360",2
"7264","150309->210375",5
"7265","150309->210390",2
"7266","150309->210455",1
"7267","150309->210462",1
"7268","150309->210467",1
"7269","150309->210515",1
"7270","150309->210530",24
"7271","150309->210542",13
"7272","150309->210550",3
"7273","150309->210637",1
"7274","150309->210640",2
"7275","150309->210720",1
"7276","150309->210740",1
"7277","150309->210810",1
"7278","150309->210820",4
"7279","150309->210850",2
"7280","150309->210860",2
"7281","150309->210870",4
"7282","150309->210910",1
"7283","150309->210927",1
"7284","150309->210960",1
"7285","150309->210990",1
"7286","150309->211000",7
"7287","150309->211105",2
"7288","150309->211107",1
"7289","150309->211110",1
"7290","150309->211120",1
"7291","150309->211130",3
"7292","150309->211140",1
"7293","150309->211153",21
"7294","150309->211172",2
"7295","150309->211176",3
"7296","150309->211230",1
"7297","150309->211245",1
"7298","150309->211280",4
"7299","150309->211285",8
"7300","150309->211300",3
"7301","150309->211400",4
"7302","150309->220020",1
"7303","150309->221100",1
"7304","150309->230410",1
"7305","150309->230640",1
"7306","150309->231126",1
"7307","150309->260640",2
"7308","150309->261160",1
"7309","150309->270430",1
"7310","150309->291072",1
"7311","150309->291700",4
"7312","150309->293010",1
"7313","150309->310390",2
"7314","150309->310620",13
"7315","150309->312230",1
"7316","150309->316720",12
"7317","150309->317010",2
"7318","150309->320320",1
"7319","150309->320405",2
"7320","150309->320465",1
"7321","150309->354340",1
"7322","150309->354980",1
"7323","150309->355030",1
"7324","150309->420540",1
"7325","150309->510270",1
"7326","150309->510642",2
"7327","150309->510790",1
"7328","150309->520870",5
"7329","150309->521250",1
"7330","150309->530010",3
"7331","150310->110002",1
"7332","150310->160020",1
"7333","150310->160027",2
"7334","150310->160030",20
"7335","150310->160040",9
"7336","150310->160053",3
"7337","150310->160060",198
"7338","150310->160080",2
"7339","150310->170210",1
"7340","150310->210005",3
"7341","150310->210203",2
"7342","150310->210232",1
"7343","150310->210300",1
"7344","150310->210465",1
"7345","150310->210530",2
"7346","150310->210590",2
"7347","150310->210670",1
"7348","150310->210990",1
"7349","150310->211000",1
"7350","150310->211130",1
"7351","150310->231410",1
"7352","150310->510792",1
"7353","150310->510805",1
"7354","150320->110140",1
"7355","150320->130260",1
"7356","150320->140010",1
"7357","150320->160040",1
"7358","150320->211040",1
"7359","150320->500270",1
"7360","150320->510515",2
"7361","150320->510560",1
"7362","150330->110002",2
"7363","150330->110140",1
"7364","150330->170740",1
"7365","150330->210120",1
"7366","150340->160060",1
"7367","150340->211176",1
"7368","150345->120040",1
"7369","150345->130260",5
"7370","150345->130330",1
"7371","150345->140010",1
"7372","150345->160030",1
"7373","150345->160060",1
"7374","150345->170210",1
"7375","150345->170255",1
"7376","150345->210005",2
"7377","150345->210047",1
"7378","150345->210060",6
"7379","150345->210095",1
"7380","150345->210197",1
"7381","150345->210290",4
"7382","150345->210315",4
"7383","150345->210325",1
"7384","150345->210330",1
"7385","150345->210350",1
"7386","150345->210430",1
"7387","150345->210467",2
"7388","150345->210480",3
"7389","150345->210530",6
"7390","150345->210542",3
"7391","150345->210570",1
"7392","150345->210637",1
"7393","150345->210735",1
"7394","150345->210740",1
"7395","150345->210860",1
"7396","150345->210930",1
"7397","150345->210980",1
"7398","150345->211000",1
"7399","150345->211050",1
"7400","150345->211153",1
"7401","150345->211176",6
"7402","150345->211290",1
"7403","150345->211300",1
"7404","150345->220173",1
"7405","150345->221100",1
"7406","150345->230440",2
"7407","150345->290687",1
"7408","150345->430210",1
"7409","150345->510650",1
"7410","150345->510790",1
"7411","150350->130260",1
"7412","150350->130270",1
"7413","150350->160030",1
"7414","150350->210530",1
"7415","150350->510340",1
"7416","150350->510792",1
"7417","150360->110002",65
"7418","150360->110004",5
"7419","150360->110005",1
"7420","150360->110011",3
"7421","150360->110012",11
"7422","150360->110013",2
"7423","150360->110015",1
"7424","150360->110018",1
"7425","150360->110020",37
"7426","150360->110025",1
"7427","150360->110030",3
"7428","150360->110037",1
"7429","150360->110040",1
"7430","150360->110045",3
"7431","150360->110070",9
"7432","150360->110080",1
"7433","150360->110092",1
"7434","150360->110094",1
"7435","150360->110140",1
"7436","150360->110175",1
"7437","150360->120001",1
"7438","150360->120040",3
"7439","150360->130010",1
"7440","150360->130014",87
"7441","150360->130030",5
"7442","150360->130050",2
"7443","150360->130068",25
"7444","150360->130070",1
"7445","150360->130080",4
"7446","150360->130120",1
"7447","150360->130130",1
"7448","150360->130170",5
"7449","150360->130185",5
"7450","150360->130190",26
"7451","150360->130200",1
"7452","150360->130250",12
"7453","150360->130260",491
"7454","150360->130270",7
"7455","150360->130290",5369
"7456","150360->130300",1
"7457","150360->130310",6
"7458","150360->130330",6
"7459","150360->130340",38
"7460","150360->130353",5
"7461","150360->130356",3
"7462","150360->130400",1
"7463","150360->130430",1
"7464","150360->130440",1
"7465","150360->140010",119
"7466","150360->140017",2
"7467","150360->140020",3
"7468","150360->140028",8
"7469","150360->140030",2
"7470","150360->140047",2
"7471","150360->150360",2
"7472","150360->160005",1
"7473","150360->160015",2
"7474","150360->160020",2
"7475","150360->160027",21
"7476","150360->160030",37
"7477","150360->160050",8
"7478","150360->160053",3
"7479","150360->160060",14
"7480","150360->160070",1
"7481","150360->170100",2
"7482","150360->170210",7
"7483","150360->170220",6
"7484","150360->170255",5
"7485","150360->170740",1
"7486","150360->170950",1
"7487","150360->171320",2
"7488","150360->171380",1
"7489","150360->171820",2
"7490","150360->172080",1
"7491","150360->172100",15
"7492","150360->172120",2
"7493","150360->210005",30
"7494","150360->210030",1
"7495","150360->210040",1
"7496","150360->210043",3
"7497","150360->210047",80
"7498","150360->210060",14
"7499","150360->210080",2
"7500","150360->210087",8
"7501","150360->210090",2
"7502","150360->210095",14
"7503","150360->210100",5
"7504","150360->210120",20
"7505","150360->210140",3
"7506","150360->210160",48
"7507","150360->210170",1
"7508","150360->210177",12
"7509","150360->210193",2
"7510","150360->210197",10
"7511","150360->210200",56
"7512","150360->210203",3
"7513","150360->210207",1
"7514","150360->210210",1
"7515","150360->210215",13
"7516","150360->210220",1
"7517","150360->210232",36
"7518","150360->210260",2
"7519","150360->210300",28
"7520","150360->210312",2
"7521","150360->210315",20
"7522","150360->210317",7
"7523","150360->210320",11
"7524","150360->210325",2
"7525","150360->210330",14
"7526","150360->210340",1
"7527","150360->210350",13
"7528","150360->210355",2
"7529","150360->210360",4
"7530","150360->210375",3
"7531","150360->210400",12
"7532","150360->210405",5
"7533","150360->210409",1
"7534","150360->210430",1
"7535","150360->210440",8
"7536","150360->210460",6
"7537","150360->210462",5
"7538","150360->210465",9
"7539","150360->210467",13
"7540","150360->210480",19
"7541","150360->210510",1
"7542","150360->210515",10
"7543","150360->210520",1
"7544","150360->210530",59
"7545","150360->210535",16
"7546","150360->210540",6
"7547","150360->210542",9
"7548","150360->210545",4
"7549","150360->210547",2
"7550","150360->210550",3
"7551","150360->210560",25
"7552","150360->210565",2
"7553","150360->210570",84
"7554","150360->210580",3
"7555","150360->210590",4
"7556","150360->210592",2
"7557","150360->210594",1
"7558","150360->210596",3
"7559","150360->210600",6
"7560","150360->210632",8
"7561","150360->210635",2
"7562","150360->210637",9
"7563","150360->210640",1
"7564","150360->210650",22
"7565","150360->210735",17
"7566","150360->210740",11
"7567","150360->210745",8
"7568","150360->210750",2
"7569","150360->210760",1
"7570","150360->210780",1
"7571","150360->210800",2
"7572","150360->210810",18
"7573","150360->210820",22
"7574","150360->210825",44
"7575","150360->210830",7
"7576","150360->210845",3
"7577","150360->210850",23
"7578","150360->210860",102
"7579","150360->210870",21
"7580","150360->210880",1
"7581","150360->210890",2
"7582","150360->210900",1
"7583","150360->210910",2
"7584","150360->210923",3
"7585","150360->210927",1
"7586","150360->210930",1
"7587","150360->210945",2
"7588","150360->210980",6
"7589","150360->210990",46
"7590","150360->211000",142
"7591","150360->211003",14
"7592","150360->211010",6
"7593","150360->211050",51
"7594","150360->211070",5
"7595","150360->211085",3
"7596","150360->211102",18
"7597","150360->211105",1
"7598","150360->211107",5
"7599","150360->211120",5
"7600","150360->211130",32
"7601","150360->211140",12
"7602","150360->211150",7
"7603","150360->211153",1
"7604","150360->211163",2
"7605","150360->211167",3
"7606","150360->211170",12
"7607","150360->211172",3
"7608","150360->211176",4
"7609","150360->211180",2
"7610","150360->211220",6
"7611","150360->211223",1
"7612","150360->211227",6
"7613","150360->211230",8
"7614","150360->211240",3
"7615","150360->211245",2
"7616","150360->211250",2
"7617","150360->211260",1
"7618","150360->211280",6
"7619","150360->211285",1
"7620","150360->211290",2
"7621","150360->211300",43
"7622","150360->211400",43
"7623","150360->220140",1
"7624","150360->220217",2
"7625","150360->220220",1
"7626","150360->220510",1
"7627","150360->220585",2
"7628","150360->220850",1
"7629","150360->221100",25
"7630","150360->230040",1
"7631","150360->230075",1
"7632","150360->230440",4
"7633","150360->230560",1
"7634","150360->230640",1
"7635","150360->230800",1
"7636","150360->231290",1
"7637","150360->231350",2
"7638","150360->240810",1
"7639","150360->250250",1
"7640","150360->250400",1
"7641","150360->250750",1
"7642","150360->251390",1
"7643","150360->261220",1
"7644","150360->270430",1
"7645","150360->291170",1
"7646","150360->291480",1
"7647","150360->291980",1
"7648","150360->293015",1
"7649","150360->293150",2
"7650","150360->310400",1
"7651","150360->310510",1
"7652","150360->310620",14
"7653","150360->311110",1
"7654","150360->312710",3
"7655","150360->312770",1
"7656","150360->313420",1
"7657","150360->313720",1
"7658","150360->314310",1
"7659","150360->314790",1
"7660","150360->315250",1
"7661","150360->315300",1
"7662","150360->316130",2
"7663","150360->316720",2
"7664","150360->316860",1
"7665","150360->317010",6
"7666","150360->317020",6
"7667","150360->317070",1
"7668","150360->320130",1
"7669","150360->320490",1
"7670","150360->320530",1
"7671","150360->330455",5
"7672","150360->350950",2
"7673","150360->351050",1
"7674","150360->351500",1
"7675","150360->352530",1
"7676","150360->354340",1
"7677","150360->354980",1
"7678","150360->355030",11
"7679","150360->410345",1
"7680","150360->410400",3
"7681","150360->410430",1
"7682","150360->410480",4
"7683","150360->410690",3
"7684","150360->410830",2
"7685","150360->410840",1
"7686","150360->410880",2
"7687","150360->410950",1
"7688","150360->411330",2
"7689","150360->411370",2
"7690","150360->411580",1
"7691","150360->411585",1
"7692","150360->411605",1
"7693","150360->411820",1
"7694","150360->411930",1
"7695","150360->412000",1
"7696","150360->412060",1
"7697","150360->412350",1
"7698","150360->412770",1
"7699","150360->412820",1
"7700","150360->420240",1
"7701","150360->420300",1
"7702","150360->420420",1
"7703","150360->420540",1
"7704","150360->420910",1
"7705","150360->421350",1
"7706","150360->421370",1
"7707","150360->430050",2
"7708","150360->430510",1
"7709","150360->431330",1
"7710","150360->431490",2
"7711","150360->431680",1
"7712","150360->431750",1
"7713","150360->431990",1
"7714","150360->500270",7
"7715","150360->500430",1
"7716","150360->500460",2
"7717","150360->500790",1
"7718","150360->510020",2
"7719","150360->510025",445
"7720","150360->510050",1
"7721","150360->510080",10
"7722","150360->510140",2
"7723","150360->510170",2
"7724","150360->510190",2
"7725","150360->510263",6
"7726","150360->510279",1
"7727","150360->510285",2
"7728","150360->510305",1
"7729","150360->510320",13
"7730","150360->510325",2
"7731","150360->510335",6
"7732","150360->510337",1
"7733","150360->510340",176
"7734","150360->510350",3
"7735","150360->510370",4
"7736","150360->510385",1
"7737","150360->510410",158
"7738","150360->510455",5
"7739","150360->510480",3
"7740","150360->510500",1
"7741","150360->510515",37
"7742","150360->510520",1
"7743","150360->510525",12
"7744","150360->510558",3
"7745","150360->510560",116
"7746","150360->510562",3
"7747","150360->510600",2
"7748","150360->510615",3
"7749","150360->510621",9
"7750","150360->510622",6
"7751","150360->510624",2
"7752","150360->510625",6
"7753","150360->510626",44
"7754","150360->510627",1
"7755","150360->510629",1
"7756","150360->510630",1
"7757","150360->510642",460
"7758","150360->510650",2
"7759","150360->510675",2
"7760","150360->510704",1
"7761","150360->510710",1
"7762","150360->510724",3
"7763","150360->510730",1
"7764","150360->510760",15
"7765","150360->510785",1
"7766","150360->510787",2
"7767","150360->510790",82
"7768","150360->510792",26
"7769","150360->510794",1
"7770","150360->510795",9
"7771","150360->510800",2
"7772","150360->510805",41
"7773","150360->510830",1
"7774","150360->510850",3
"7775","150360->510860",1
"7776","150360->510880",10
"7777","150360->520140",1
"7778","150360->520450",1
"7779","150360->520540",1
"7780","150360->520860",2
"7781","150360->520870",29
"7782","150360->521120",1
"7783","150360->521180",1
"7784","150360->521250",2
"7785","150360->521308",1
"7786","150360->521640",1
"7787","150360->521930",1
"7788","150360->530010",14
"7789","150370->170100",6
"7790","150370->170210",36
"7791","150370->170215",1
"7792","150370->170220",12
"7793","150370->170255",4
"7794","150370->170300",1
"7795","150370->170380",1
"7796","150370->170550",2
