"","MUN_NOTI","year","local","imported","RILA"
"7612",210740,2004,8,22,2.75
"7613",210740,2005,0,9,1000
"7614",210740,2006,0,5,1000
"7615",210740,2007,2,13,6.5
"7616",210740,2008,0,7,1000
"7617",210740,2009,0,14,1000
"7618",210740,2010,0,14,1000
"7619",210740,2011,2,5,2.5
"7620",210740,2012,5,3,0.6
"7621",210740,2013,4,3,0.75
"7622",210740,2014,1,4,4
"7623",210740,2015,1,3,3
"7624",210740,2016,0,5,1000
"7625",210740,2017,0,9,1000
"7626",210740,2018,0,6,1000
"7627",210740,2019,0,9,1000
"7628",210740,2020,0,2,1000
"7629",210740,2021,0,7,1000
"7630",210740,2022,0,1,1000
"7631",210745,2003,0,4,1000
"7632",210745,2004,2,9,4.5
"7633",210745,2005,0,6,1000
"7634",210745,2006,0,7,1000
"7635",210745,2007,2,1,0.5
"7636",210745,2008,1,2,2
"7637",210745,2011,1,0,2000
"7638",210745,2012,1,1,1
"7639",210745,2013,2,2,1
"7640",210745,2014,0,1,1000
"7641",210745,2015,0,2,1000
"7642",210745,2016,0,3,1000
"7643",210745,2017,0,6,1000
"7644",210745,2018,0,1,1000
"7645",210745,2020,0,2,1000
"7646",210745,2021,0,10,1000
"7647",210745,2022,0,6,1000
"7648",210750,2003,32,11,0.34375
"7649",210750,2004,7,16,2.28571428571429
"7650",210750,2005,55,12,0.218181818181818
"7651",210750,2006,12,9,0.75
"7652",210750,2007,36,7,0.194444444444444
"7653",210750,2008,1,6,6
"7654",210750,2009,0,1,1000
"7655",210750,2010,1,1,1
"7656",210750,2011,2,7,3.5
"7657",210750,2012,0,2,1000
"7658",210750,2013,1,0,2000
"7659",210750,2015,0,1,1000
"7660",210750,2016,1,4,4
"7661",210750,2017,1,4,4
"7662",210750,2018,0,1,1000
"7663",210750,2019,0,1,1000
"7664",210760,2003,0,1,1000
"7665",210760,2004,0,24,1000
"7666",210760,2005,0,11,1000
"7667",210760,2007,0,10,1000
"7668",210760,2008,1,2,2
"7669",210760,2009,1,10,10
"7670",210760,2010,0,3,1000
"7671",210760,2012,1,0,2000
"7672",210760,2013,3,7,2.33333333333333
"7673",210760,2014,0,4,1000
"7674",210760,2015,0,6,1000
"7675",210760,2016,0,7,1000
"7676",210760,2017,0,2,1000
"7677",210760,2018,0,1,1000
"7678",210760,2019,0,1,1000
"7679",210760,2021,0,7,1000
"7680",210770,2003,0,5,1000
"7681",210770,2004,0,7,1000
"7682",210770,2005,2,17,8.5
"7683",210770,2006,0,9,1000
"7684",210770,2007,0,3,1000
"7685",210770,2008,0,1,1000
"7686",210770,2009,0,1,1000
"7687",210770,2012,1,0,2000
"7688",210770,2013,0,2,1000
"7689",210770,2014,0,4,1000
"7690",210770,2015,0,5,1000
"7691",210770,2016,1,2,2
"7692",210770,2018,0,2,1000
"7693",210770,2022,0,5,1000
"7694",210780,2003,15,1,0.0666666666666667
"7695",210780,2004,6,5,0.833333333333333
"7696",210780,2005,25,2,0.08
"7697",210780,2006,4,3,0.75
"7698",210780,2007,0,2,1000
"7699",210780,2009,7,0,2000
"7700",210780,2010,50,2,0.04
"7701",210780,2011,2,4,2
"7702",210780,2013,1,0,2000
"7703",210780,2019,0,1,1000
"7704",210780,2022,0,1,1000
"7705",210790,2005,7,1,0.142857142857143
"7706",210790,2010,0,1,1000
"7707",210790,2022,0,1,1000
"7708",210800,2003,0,1,1000
"7709",210800,2004,1,5,5
"7710",210800,2005,0,4,1000
"7711",210800,2006,0,8,1000
"7712",210800,2007,0,4,1000
"7713",210800,2008,0,7,1000
"7714",210800,2009,0,2,1000
"7715",210800,2010,0,2,1000
"7716",210800,2011,1,0,2000
"7717",210800,2012,2,0,2000
"7718",210800,2022,0,1,1000
"7719",210805,2004,1,2,2
"7720",210805,2006,0,2,1000
"7721",210805,2007,0,1,1000
"7722",210810,2003,2,17,8.5
"7723",210810,2004,2,34,17
"7724",210810,2005,1,24,24
"7725",210810,2006,11,13,1.18181818181818
"7726",210810,2007,4,20,5
"7727",210810,2008,2,13,6.5
"7728",210810,2009,6,26,4.33333333333333
"7729",210810,2010,0,34,1000
"7730",210810,2011,0,41,1000
"7731",210810,2012,0,56,1000
"7732",210810,2013,3,39,13
"7733",210810,2014,3,25,8.33333333333333
"7734",210810,2015,0,27,1000
"7735",210810,2016,0,34,1000
"7736",210810,2017,0,132,1000
"7737",210810,2018,1,75,75
"7738",210810,2019,0,15,1000
"7739",210810,2020,0,14,1000
"7740",210810,2021,0,15,1000
"7741",210810,2022,0,62,1000
"7742",210820,2003,0,33,1000
"7743",210820,2004,0,30,1000
"7744",210820,2005,8,28,3.5
"7745",210820,2006,1,33,33
"7746",210820,2007,1,22,22
"7747",210820,2008,0,14,1000
"7748",210820,2009,0,29,1000
"7749",210820,2010,1,35,35
"7750",210820,2011,0,30,1000
"7751",210820,2012,1,35,35
"7752",210820,2013,0,35,1000
"7753",210820,2014,0,23,1000
"7754",210820,2015,0,17,1000
"7755",210820,2016,0,37,1000
"7756",210820,2017,0,37,1000
"7757",210820,2018,0,35,1000
"7758",210820,2019,0,17,1000
"7759",210820,2020,0,12,1000
"7760",210820,2021,0,23,1000
"7761",210820,2022,0,19,1000
"7762",210825,2003,12,0,2000
"7763",210825,2004,22,10,0.454545454545455
"7764",210825,2005,86,4,0.0465116279069767
"7765",210825,2006,30,2,0.0666666666666667
"7766",210825,2007,73,0,2000
"7767",210825,2008,20,22,1.1
"7768",210825,2009,41,33,0.804878048780488
"7769",210825,2010,2,15,7.5
"7770",210825,2011,8,11,1.375
"7771",210825,2012,2,6,3
"7772",210825,2013,9,16,1.77777777777778
"7773",210825,2014,8,6,0.75
"7774",210825,2015,13,3,0.230769230769231
"7775",210825,2016,1,6,6
"7776",210825,2017,0,9,1000
"7777",210825,2018,0,5,1000
"7778",210825,2019,0,9,1000
"7779",210825,2020,0,6,1000
"7780",210825,2021,0,15,1000
"7781",210825,2022,9,39,4.33333333333333
"7782",210830,2003,18,30,1.66666666666667
"7783",210830,2004,45,15,0.333333333333333
"7784",210830,2005,33,10,0.303030303030303
"7785",210830,2006,19,74,3.89473684210526
"7786",210830,2007,42,29,0.69047619047619
"7787",210830,2008,6,2,0.333333333333333
"7788",210830,2009,0,2,1000
"7789",210830,2013,0,2,1000
"7790",210830,2017,0,1,1000
"7791",210830,2020,1,3,3
"7792",210830,2021,0,5,1000
"7793",210830,2022,0,7,1000
"7794",210840,2003,2,2,1
"7795",210840,2004,2,0,2000
"7796",210840,2005,0,1,1000
"7797",210840,2006,1,0,2000
"7798",210840,2008,0,1,1000
"7799",210840,2010,0,1,1000
"7800",210840,2011,2,0,2000
"7801",210840,2013,0,1,1000
"7802",210845,2003,6,4,0.666666666666667
"7803",210845,2004,2,2,1
"7804",210845,2005,0,4,1000
"7805",210845,2006,0,7,1000
"7806",210845,2007,2,10,5
"7807",210845,2008,0,6,1000
"7808",210845,2009,17,1,0.0588235294117647
"7809",210845,2010,31,4,0.129032258064516
"7810",210845,2012,2,5,2.5
"7811",210845,2013,0,1,1000
"7812",210845,2015,1,0,2000
"7813",210845,2016,3,1,0.333333333333333
"7814",210845,2018,1,2,2
"7815",210850,2003,24,48,2
"7816",210850,2004,13,92,7.07692307692308
"7817",210850,2005,21,83,3.95238095238095
"7818",210850,2006,79,78,0.987341772151899
"7819",210850,2007,136,106,0.779411764705882
"7820",210850,2008,9,16,1.77777777777778
"7821",210850,2009,1,14,14
"7822",210850,2010,0,17,1000
"7823",210850,2011,0,19,1000
"7824",210850,2012,2,17,8.5
"7825",210850,2013,1,11,11
"7826",210850,2014,0,12,1000
"7827",210850,2015,0,4,1000
"7828",210850,2016,0,7,1000
"7829",210850,2018,4,7,1.75
"7830",210850,2019,1,1,1
"7831",210850,2020,0,1,1000
"7832",210850,2021,0,5,1000
"7833",210850,2022,0,4,1000
"7834",210860,2003,10,130,13
"7835",210860,2004,9,183,20.3333333333333
"7836",210860,2005,25,168,6.72
"7837",210860,2006,13,140,10.7692307692308
"7838",210860,2007,5,120,24
"7839",210860,2008,7,186,26.5714285714286
"7840",210860,2009,6,150,25
"7841",210860,2010,2,117,58.5
"7842",210860,2011,29,143,4.93103448275862
"7843",210860,2012,14,137,9.78571428571429
"7844",210860,2013,0,176,1000
"7845",210860,2014,0,35,1000
"7846",210860,2015,0,9,1000
"7847",210860,2016,0,31,1000
"7848",210860,2017,0,18,1000
"7849",210860,2018,0,13,1000
"7850",210860,2019,0,32,1000
"7851",210860,2020,0,60,1000
"7852",210860,2021,0,69,1000
"7853",210860,2022,0,110,1000
"7854",210870,2003,7,52,7.42857142857143
"7855",210870,2004,24,29,1.20833333333333
"7856",210870,2005,2,6,3
"7857",210870,2006,5,24,4.8
"7858",210870,2007,3,14,4.66666666666667
"7859",210870,2008,0,15,1000
"7860",210870,2009,0,14,1000
"7861",210870,2010,0,13,1000
"7862",210870,2011,1,19,19
"7863",210870,2012,0,18,1000
"7864",210870,2013,0,11,1000
"7865",210870,2014,0,3,1000
"7866",210870,2015,0,3,1000
"7867",210870,2016,0,1,1000
"7868",210870,2017,0,3,1000
"7869",210870,2018,0,1,1000
"7870",210870,2019,0,3,1000
"7871",210870,2020,0,9,1000
"7872",210870,2021,0,7,1000
"7873",210870,2022,0,11,1000
"7874",210880,2003,11,2,0.181818181818182
"7875",210880,2004,1,1,1
"7876",210880,2005,5,2,0.4
"7877",210880,2006,1,1,1
"7878",210880,2007,71,7,0.0985915492957746
"7879",210880,2008,6,2,0.333333333333333
"7880",210880,2009,14,17,1.21428571428571
"7881",210880,2010,1,1,1
"7882",210880,2011,0,2,1000
"7883",210880,2012,0,2,1000
"7884",210880,2013,0,7,1000
"7885",210880,2014,0,1,1000
"7886",210880,2022,0,1,1000
"7887",210890,2003,0,17,1000
"7888",210890,2004,0,10,1000
"7889",210890,2005,1,12,12
"7890",210890,2006,0,17,1000
"7891",210890,2007,0,13,1000
"7892",210890,2008,0,9,1000
"7893",210890,2009,0,13,1000
"7894",210890,2010,0,6,1000
"7895",210890,2011,1,3,3
"7896",210890,2012,1,7,7
"7897",210890,2013,0,2,1000
"7898",210890,2014,0,3,1000
"7899",210890,2015,1,5,5
"7900",210890,2017,0,2,1000
"7901",210890,2018,0,6,1000
"7902",210890,2019,0,6,1000
"7903",210890,2021,0,9,1000
"7904",210890,2022,0,5,1000
"7905",210900,2003,16,5,0.3125
"7906",210900,2004,61,10,0.163934426229508
"7907",210900,2005,0,2,1000
"7908",210900,2006,1,2,2
"7909",210900,2007,0,1,1000
"7910",210900,2008,0,2,1000
"7911",210900,2009,0,3,1000
"7912",210900,2010,0,7,1000
"7913",210900,2011,0,11,1000
"7914",210900,2012,0,5,1000
"7915",210900,2013,0,5,1000
"7916",210900,2015,0,1,1000
"7917",210900,2017,0,6,1000
"7918",210900,2018,0,2,1000
"7919",210900,2019,0,1,1000
"7920",210900,2021,0,2,1000
"7921",210905,2003,6,0,2000
"7922",210905,2004,113,0,2000
"7923",210905,2005,25,0,2000
"7924",210905,2006,4,0,2000
"7925",210905,2009,5,0,2000
"7926",210905,2010,4,0,2000
"7927",210910,2003,0,40,1000
"7928",210910,2004,1,28,28
"7929",210910,2005,5,36,7.2
"7930",210910,2006,1,26,26
"7931",210910,2007,3,31,10.3333333333333
"7932",210910,2008,3,12,4
"7933",210910,2009,0,28,1000
"7934",210910,2010,1,19,19
"7935",210910,2011,4,13,3.25
"7936",210910,2012,0,4,1000
"7937",210910,2013,0,10,1000
"7938",210910,2014,0,5,1000
"7939",210910,2015,0,2,1000
"7940",210910,2016,0,2,1000
"7941",210910,2017,0,3,1000
"7942",210910,2018,2,10,5
"7943",210910,2019,1,5,5
"7944",210910,2020,0,6,1000
"7945",210910,2021,1,8,8
"7946",210910,2022,2,35,17.5
"7947",210920,2003,45,2,0.0444444444444444
"7948",210920,2004,47,8,0.170212765957447
"7949",210920,2005,10,0,2000
"7950",210920,2007,21,2,0.0952380952380952
"7951",210920,2008,22,1,0.0454545454545455
"7952",210920,2009,88,0,2000
"7953",210920,2010,34,0,2000
"7954",210920,2011,2,0,2000
"7955",210920,2012,1,0,2000
"7956",210923,2003,63,11,0.174603174603175
"7957",210923,2004,47,29,0.617021276595745
"7958",210923,2005,39,10,0.256410256410256
"7959",210923,2006,4,15,3.75
"7960",210923,2007,9,11,1.22222222222222
"7961",210923,2008,15,8,0.533333333333333
"7962",210923,2009,28,14,0.5
"7963",210923,2010,23,10,0.434782608695652
"7964",210923,2011,10,13,1.3
"7965",210923,2012,1,7,7
"7966",210923,2013,5,9,1.8
"7967",210923,2014,0,5,1000
"7968",210923,2015,1,1,1
"7969",210923,2016,3,6,2
"7970",210923,2017,0,1,1000
"7971",210923,2018,4,12,3
"7972",210923,2019,0,2,1000
"7973",210923,2021,0,4,1000
"7974",210923,2022,0,17,1000
"7975",210927,2003,312,108,0.346153846153846
"7976",210927,2004,116,31,0.267241379310345
"7977",210927,2005,68,87,1.27941176470588
"7978",210927,2006,26,13,0.5
"7979",210927,2007,95,44,0.463157894736842
"7980",210927,2008,662,54,0.081570996978852
"7981",210927,2009,102,25,0.245098039215686
"7982",210927,2010,5,7,1.4
"7983",210927,2011,223,45,0.201793721973094
"7984",210927,2012,48,12,0.25
"7985",210927,2013,125,9,0.072
"7986",210927,2014,23,9,0.391304347826087
"7987",210927,2017,0,5,1000
"7988",210927,2018,0,2,1000
"7989",210927,2019,0,1,1000
"7990",210927,2020,0,1,1000
"7991",210927,2022,0,5,1000
"7992",210930,2003,22,3,0.136363636363636
"7993",210930,2004,215,16,0.0744186046511628
"7994",210930,2005,22,0,2000
"7995",210930,2006,15,0,2000
"7996",210930,2007,5,0,2000
"7997",210930,2008,1,0,2000
"7998",210930,2009,2,0,2000
"7999",210930,2010,1,0,2000
"8000",210930,2011,1,0,2000
"8001",210930,2013,5,0,2000
"8002",210930,2014,1,0,2000
"8003",210930,2021,0,1,1000
"8004",210940,2003,90,0,2000
"8005",210940,2004,49,2,0.0408163265306122
"8006",210940,2005,2,0,2000
"8007",210940,2006,3,0,2000
"8008",210940,2009,2,0,2000
"8009",210945,2003,37,16,0.432432432432432
"8010",210945,2004,3,8,2.66666666666667
"8011",210945,2005,5,5,1
"8012",210945,2006,143,14,0.0979020979020979
"8013",210945,2007,38,8,0.210526315789474
"8014",210945,2008,48,2,0.0416666666666667
"8015",210945,2009,7,2,0.285714285714286
"8016",210945,2010,1,1,1
"8017",210945,2011,1,4,4
"8018",210945,2013,0,2,1000
"8019",210945,2017,0,1,1000
"8020",210950,2003,1,0,2000
"8021",210950,2004,1,5,5
"8022",210950,2005,0,5,1000
"8023",210950,2006,0,1,1000
"8024",210950,2019,0,2,1000
"8025",210950,2020,0,1,1000
"8026",210950,2021,0,1,1000
"8027",210955,2003,1,1,1
"8028",210955,2004,1,1,1
"8029",210955,2005,0,2,1000
"8030",210955,2007,0,2,1000
"8031",210955,2008,0,2,1000
"8032",210955,2009,0,1,1000
"8033",210955,2010,0,2,1000
"8034",210955,2011,0,2,1000
"8035",210955,2013,2,4,2
"8036",210960,2003,7,0,2000
"8037",210960,2004,60,2,0.0333333333333333
"8038",210960,2005,33,4,0.121212121212121
"8039",210960,2006,8,1,0.125
"8040",210960,2007,8,0,2000
"8041",210960,2008,15,3,0.2
"8042",210960,2009,27,2,0.0740740740740741
"8043",210960,2010,11,12,1.09090909090909
"8044",210960,2011,2,3,1.5
"8045",210960,2012,1,0,2000
"8046",210960,2013,0,3,1000
"8047",210960,2022,1,0,2000
"8048",210970,2004,1,0,2000
"8049",210975,2004,1,0,2000
"8050",210975,2005,1,0,2000
"8051",210975,2006,1,0,2000
"8052",210975,2007,1,0,2000
"8053",210975,2010,0,4,1000
"8054",210975,2011,1,2,2
"8055",210975,2012,1,0,2000
"8056",210975,2013,0,4,1000
"8057",210975,2014,0,2,1000
"8058",210975,2017,1,8,8
"8059",210975,2018,0,7,1000
"8060",210975,2019,0,4,1000
"8061",210975,2020,0,2,1000
"8062",210975,2021,1,2,2
"8063",210975,2022,1,3,3
"8064",210980,2003,204,92,0.450980392156863
"8065",210980,2004,271,75,0.276752767527675
"8066",210980,2005,460,82,0.178260869565217
"8067",210980,2006,41,32,0.780487804878049
"8068",210980,2007,66,8,0.121212121212121
"8069",210980,2008,229,32,0.139737991266376
"8070",210980,2009,79,45,0.569620253164557
"8071",210980,2010,18,41,2.27777777777778
"8072",210980,2011,346,33,0.0953757225433526
"8073",210980,2012,154,15,0.0974025974025974
"8074",210980,2013,43,29,0.674418604651163
"8075",210980,2014,37,31,0.837837837837838
"8076",210980,2015,3,18,6
"8077",210980,2016,1,20,20
"8078",210980,2017,26,21,0.807692307692308
"8079",210980,2018,0,14,1000
"8080",210980,2019,1,12,12
"8081",210980,2020,1,20,20
"8082",210980,2021,0,17,1000
"8083",210980,2022,0,28,1000
"8084",210990,2003,19,93,4.89473684210526
"8085",210990,2004,32,79,2.46875
"8086",210990,2005,41,56,1.36585365853659
"8087",210990,2006,20,50,2.5
"8088",210990,2007,13,76,5.84615384615385
"8089",210990,2008,13,27,2.07692307692308
"8090",210990,2009,10,37,3.7
"8091",210990,2010,21,63,3
"8092",210990,2011,13,20,1.53846153846154
"8093",210990,2012,3,42,14
"8094",210990,2013,0,30,1000
"8095",210990,2014,2,18,9
"8096",210990,2015,0,8,1000
"8097",210990,2016,0,12,1000
"8098",210990,2017,0,11,1000
"8099",210990,2018,0,22,1000
"8100",210990,2019,0,23,1000
"8101",210990,2020,0,22,1000
"8102",210990,2021,1,43,43
"8103",210990,2022,0,50,1000
"8104",211000,2003,91,94,1.03296703296703
"8105",211000,2004,82,66,0.804878048780488
"8106",211000,2005,97,48,0.494845360824742
"8107",211000,2006,111,52,0.468468468468468
"8108",211000,2007,56,63,1.125
"8109",211000,2008,48,41,0.854166666666667
"8110",211000,2009,24,58,2.41666666666667
"8111",211000,2010,25,55,2.2
"8112",211000,2011,8,67,8.375
"8113",211000,2012,4,49,12.25
"8114",211000,2013,1,84,84
"8115",211000,2014,1,32,32
"8116",211000,2015,0,26,1000
"8117",211000,2016,1,26,26
"8118",211000,2017,1,21,21
"8119",211000,2018,0,26,1000
"8120",211000,2019,0,52,1000
"8121",211000,2020,0,58,1000
"8122",211000,2021,0,77,1000
"8123",211000,2022,1,122,122
"8124",211003,2003,190,50,0.263157894736842
"8125",211003,2004,138,25,0.181159420289855
"8126",211003,2005,61,77,1.26229508196721
"8127",211003,2006,19,44,2.31578947368421
"8128",211003,2007,32,44,1.375
"8129",211003,2008,36,21,0.583333333333333
"8130",211003,2009,41,42,1.02439024390244
"8131",211003,2010,50,55,1.1
"8132",211003,2011,49,58,1.18367346938776
"8133",211003,2012,5,54,10.8
"8134",211003,2013,4,82,20.5
"8135",211003,2014,0,20,1000
"8136",211003,2015,1,14,14
"8137",211003,2016,5,10,2
"8138",211003,2017,0,13,1000
"8139",211003,2018,1,21,21
"8140",211003,2019,0,9,1000
"8141",211003,2020,0,12,1000
"8142",211003,2021,0,16,1000
"8143",211003,2022,0,21,1000
"8144",211010,2003,1,45,45
"8145",211010,2004,0,50,1000
"8146",211010,2005,0,49,1000
"8147",211010,2006,0,53,1000
"8148",211010,2007,0,40,1000
"8149",211010,2008,0,12,1000
"8150",211010,2009,0,29,1000
"8151",211010,2010,0,13,1000
"8152",211010,2011,0,17,1000
"8153",211010,2012,0,9,1000
"8154",211010,2013,0,12,1000
"8155",211010,2014,0,9,1000
"8156",211010,2015,1,1,1
"8157",211010,2016,0,3,1000
"8158",211010,2017,0,2,1000
"8159",211010,2018,0,4,1000
"8160",211010,2019,0,6,1000
"8161",211010,2020,4,1,0.25
"8162",211010,2021,0,5,1000
"8163",211010,2022,0,9,1000
"8164",211020,2003,0,6,1000
"8165",211020,2004,0,8,1000
"8166",211020,2005,0,3,1000
"8167",211020,2008,0,3,1000
"8168",211020,2009,0,6,1000
"8169",211020,2010,0,1,1000
"8170",211020,2012,0,10,1000
"8171",211020,2013,0,6,1000
"8172",211020,2014,0,4,1000
"8173",211020,2016,1,0,2000
"8174",211020,2017,0,1,1000
"8175",211020,2022,0,2,1000
"8176",211023,2004,5,1,0.2
"8177",211023,2005,3,1,0.333333333333333
"8178",211023,2006,1,2,2
"8179",211023,2007,0,3,1000
"8180",211023,2008,0,2,1000
"8181",211023,2009,0,5,1000
"8182",211023,2010,0,10,1000
"8183",211023,2011,0,1,1000
"8184",211023,2012,0,4,1000
"8185",211023,2013,0,7,1000
"8186",211023,2014,0,1,1000
"8187",211023,2015,0,7,1000
"8188",211023,2016,0,5,1000
"8189",211023,2017,3,0,2000
"8190",211023,2018,3,0,2000
"8191",211023,2019,0,2,1000
"8192",211023,2020,0,1,1000
"8193",211023,2021,0,3,1000
"8194",211023,2022,0,4,1000
"8195",211027,2003,3,0,2000
"8196",211027,2005,1,0,2000
"8197",211030,2003,1,2,2
"8198",211030,2004,9,3,0.333333333333333
"8199",211030,2005,7,0,2000
"8200",211030,2006,0,2,1000
"8201",211030,2007,0,2,1000
"8202",211030,2008,0,2,1000
"8203",211030,2009,1,7,7
"8204",211030,2010,1,17,17
"8205",211030,2011,1,26,26
"8206",211030,2012,0,24,1000
"8207",211030,2013,0,15,1000
"8208",211030,2014,1,17,17
"8209",211030,2015,0,13,1000
"8210",211030,2016,1,16,16
"8211",211030,2017,0,9,1000
"8212",211030,2018,0,22,1000
"8213",211030,2019,0,1,1000
"8214",211030,2022,0,12,1000
"8215",211040,2003,0,6,1000
"8216",211040,2004,2,3,1.5
"8217",211040,2005,1,1,1
"8218",211040,2006,0,1,1000
"8219",211040,2007,0,2,1000
"8220",211040,2008,0,1,1000
"8221",211040,2009,2,0,2000
"8222",211040,2010,0,1,1000
"8223",211040,2014,0,1,1000
"8224",211040,2018,0,1,1000
"8225",211050,2003,2,33,16.5
"8226",211050,2004,1,31,31
"8227",211050,2005,10,27,2.7
"8228",211050,2006,4,39,9.75
"8229",211050,2007,3,27,9
"8230",211050,2008,0,38,1000
"8231",211050,2009,0,61,1000
"8232",211050,2010,0,30,1000
"8233",211050,2011,0,21,1000
"8234",211050,2012,0,43,1000
"8235",211050,2013,0,60,1000
"8236",211050,2014,0,15,1000
"8237",211050,2015,0,4,1000
"8238",211050,2016,0,7,1000
"8239",211050,2017,0,5,1000
"8240",211050,2018,0,4,1000
"8241",211050,2019,0,1,1000
"8242",211050,2021,0,9,1000
"8243",211050,2022,0,18,1000
"8244",211060,2003,0,15,1000
"8245",211060,2004,0,19,1000
"8246",211060,2005,0,6,1000
"8247",211060,2006,0,7,1000
"8248",211060,2007,0,4,1000
"8249",211060,2008,0,10,1000
"8250",211060,2009,0,5,1000
"8251",211060,2010,0,2,1000
"8252",211060,2011,0,2,1000
"8253",211060,2013,0,4,1000
"8254",211060,2014,0,7,1000
"8255",211060,2016,0,1,1000
"8256",211060,2020,0,2,1000
"8257",211060,2021,0,1,1000
"8258",211060,2022,0,2,1000
"8259",211065,2004,1,0,2000
"8260",211065,2006,0,1,1000
"8261",211070,2003,2,6,3
"8262",211070,2004,2,5,2.5
"8263",211070,2005,3,3,1
"8264",211070,2006,11,0,2000
"8265",211070,2007,6,0,2000
"8266",211070,2008,12,0,2000
"8267",211070,2009,0,8,1000
"8268",211070,2010,0,29,1000
"8269",211070,2011,0,11,1000
"8270",211070,2012,0,8,1000
"8271",211070,2013,0,10,1000
"8272",211070,2014,0,8,1000
"8273",211070,2015,0,5,1000
"8274",211070,2016,0,9,1000
"8275",211070,2017,0,8,1000
"8276",211070,2018,0,5,1000
"8277",211070,2019,0,2,1000
"8278",211070,2020,0,3,1000
"8279",211070,2021,0,7,1000
"8280",211070,2022,0,23,1000
"8281",211085,2003,0,4,1000
"8282",211085,2005,0,1,1000
"8283",211085,2006,0,2,1000
"8284",211085,2008,0,1,1000
"8285",211085,2010,0,2,1000
"8286",211085,2011,0,1,1000
"8287",211085,2012,0,1,1000
"8288",211085,2013,0,6,1000
"8289",211085,2014,1,5,5
"8290",211085,2015,0,1,1000
"8291",211085,2020,0,1,1000
"8292",211085,2021,0,1,1000
"8293",211085,2022,0,2,1000
"8294",211090,2004,1,1,1
"8295",211090,2010,0,4,1000
"8296",211090,2011,0,1,1000
"8297",211090,2013,0,2,1000
"8298",211090,2018,0,1,1000
"8299",211100,2004,1,2,2
"8300",211100,2005,0,1,1000
"8301",211100,2006,2,0,2000
"8302",211100,2007,0,1,1000
"8303",211100,2009,0,2,1000
"8304",211100,2010,2,3,1.5
"8305",211100,2011,0,1,1000
"8306",211100,2014,1,0,2000
"8307",211102,2003,9,14,1.55555555555556
"8308",211102,2004,7,14,2
"8309",211102,2005,12,3,0.25
"8310",211102,2006,42,18,0.428571428571429
"8311",211102,2007,19,10,0.526315789473684
"8312",211102,2008,1,14,14
"8313",211102,2009,1,8,8
"8314",211102,2010,0,8,1000
"8315",211102,2011,0,5,1000
"8316",211102,2012,3,8,2.66666666666667
"8317",211102,2013,0,10,1000
"8318",211102,2014,0,6,1000
"8319",211102,2015,0,8,1000
"8320",211102,2016,0,1,1000
"8321",211102,2017,0,1,1000
"8322",211102,2018,0,2,1000
"8323",211102,2019,0,2,1000
"8324",211102,2020,0,15,1000
"8325",211102,2021,0,11,1000
"8326",211102,2022,0,17,1000
"8327",211105,2006,0,1,1000
"8328",211105,2008,0,2,1000
"8329",211105,2009,0,1,1000
"8330",211105,2014,0,1,1000
"8331",211107,2003,0,2,1000
"8332",211107,2004,0,1,1000
"8333",211107,2005,20,2,0.1
"8334",211107,2008,2,0,2000
"8335",211107,2009,3,2,0.666666666666667
"8336",211107,2010,0,1,1000
"8337",211107,2011,0,1,1000
"8338",211107,2012,1,1,1
"8339",211107,2014,4,2,0.5
"8340",211107,2015,1,1,1
"8341",211107,2016,0,3,1000
"8342",211107,2019,0,3,1000
"8343",211107,2021,0,1,1000
"8344",211110,2003,1,2,2
"8345",211110,2004,0,2,1000
"8346",211110,2006,0,1,1000
"8347",211110,2011,0,3,1000
"8348",211110,2013,0,2,1000
"8349",211110,2022,0,3,1000
"8350",211120,2003,139,67,0.482014388489209
"8351",211120,2004,71,161,2.26760563380282
"8352",211120,2005,57,58,1.01754385964912
"8353",211120,2006,49,43,0.877551020408163
"8354",211120,2007,42,41,0.976190476190476
"8355",211120,2008,8,13,1.625
"8356",211120,2009,9,14,1.55555555555556
"8357",211120,2010,1,5,5
"8358",211120,2011,3,4,1.33333333333333
"8359",211120,2012,8,7,0.875
"8360",211120,2013,1,1,1
"8361",211120,2015,0,4,1000
"8362",211120,2016,0,1,1000
"8363",211120,2018,0,3,1000
"8364",211120,2021,0,1,1000
"8365",211120,2022,0,3,1000
"8366",211125,2003,0,1,1000
"8367",211125,2004,4,1,0.25
"8368",211125,2005,2,1,0.5
"8369",211125,2007,1,8,8
"8370",211125,2008,1,6,6
"8371",211125,2009,0,1,1000
"8372",211125,2010,0,7,1000
"8373",211125,2014,1,5,5
"8374",211125,2017,1,0,2000
"8375",211125,2021,0,1,1000
"8376",211125,2022,0,2,1000
"8377",211130,2003,49,189,3.85714285714286
"8378",211130,2004,35,192,5.48571428571429
"8379",211130,2005,13,162,12.4615384615385
"8380",211130,2006,40,98,2.45
"8381",211130,2007,55,78,1.41818181818182
"8382",211130,2008,151,103,0.682119205298013
"8383",211130,2009,50,93,1.86
"8384",211130,2010,27,78,2.88888888888889
"8385",211130,2011,16,55,3.4375
"8386",211130,2012,8,35,4.375
"8387",211130,2013,2,49,24.5
"8388",211130,2014,8,20,2.5
"8389",211130,2015,0,4,1000
"8390",211130,2016,0,9,1000
"8391",211130,2017,0,34,1000
"8392",211130,2018,0,18,1000
"8393",211130,2019,0,14,1000
"8394",211130,2020,0,5,1000
"8395",211130,2021,0,37,1000
"8396",211130,2022,0,39,1000
